,,0,chem_acts,chem_moieties,chem_struct,chem_synonyms,chem_targets,compound,database_id,evidence,mass_spec_ion_type,mol_mass,molecular_formula,Unnamed: 0,ncbi_tax_id,organism_name
mibig_json_2.0/BGC0000056.json,0,,,,CC1C(C(C(C(O1)OC2C#C/C=C/C#CC\3(C(C(=O)C(=C2/C3=C/CSSSC)NC(=O)OC)OC4CC(C(C(O4)C)O)OC(=O)C5=CC(=C(C=C5NC(=O)C(=C)OC)OC)OC)O)OC6CC(C(CO6)NC(C)C)OC)O)NOC7CC(C(C(O7)C)SC)O,,,esperamicin,['pubchem:71308195'],,,1324.4147041999997,C59H80N4O22S4,132,46165,Actinomadura verrucosospora
mibig_json_2.0/BGC0000057.json,0,,['Inhibitor'],,CC1=CC2=C(C(=C1)O)OC3=C(O2)C4(C5C(=CC(=O)C5(C(=O)C4=C(C3=O)O)O)C)C,,[{'target': 'inhibitor of cathepsin K'}],F9775A,['pubchem:9843671'],,,396.0845174719999,C21H16O8,356,227321,Aspergillus nidulans FGSC A4
mibig_json_2.0/BGC0000057.json,1,,['Inhibitor'],,CC1=CC2=C(C(=C1)O)OC3=C(O2)C(=O)C(=C4C3(C5C(=CC(=O)C5(C4=O)O)C)C)O,,[{'target': 'inhibitor of cathepsin K'}],F9775B,['pubchem:25235989'],,,396.0845174719999,C21H16O8,356,227321,Aspergillus nidulans FGSC A4
mibig_json_2.0/BGC0000057.json,2,,,,CC1=CC(=CC(=C1C(=O)O)O)O,"['orsellic acid', 'o-orsellinic acid', 'orcinolcarboxylic acid', 'benzoic acid']",,orsellinic acid,['pubchem:68072'],,,168.042258736,C8H8O4,356,227321,Aspergillus nidulans FGSC A4
mibig_json_2.0/BGC0000058.json,0,,,,[H][C@]12O[C@@H]1[C@H](O)[C@H](C)\C=C(/C)\C=C(C)\C(=O)O[C@@]([H])(C\C=C\C=C\C[C@H]2O)[C@@H](C)CCC(O)C(C)C(O)C(C)C(C)OC,,,FD-891,"['npatlas:7258', 'pubchem:6444177']",,,578.3818686879999,C33H54O8,1579,68212,Streptomyces graminofaciens
mibig_json_2.0/BGC0000059.json,0,,,,CCCCC[C@H]([C@@H]1[C@H](C[C@H](C[C@H](C[C@H](C[C@H](C[C@H](C[C@@H](/C(=C/C=C/C=C/C=C/C=C/[C@@H]([C@H](OC1=O)C)O)/C)O)O)O)O)O)O)O)O,,,filipin,['pubchem:6433194'],,,654.397912676,C35H58O11,1771,227882,Streptomyces avermitilis MA-4680 = NBRC 14893
mibig_json_2.0/BGC0000060.json,0,,,,C[C@@](/C=C/[C@@H]1CC=CC(=O)O1)([C@@H](C[C@H](/C=C\C=C/C=C/CO)O)OP(=O)(O)O)O,,,fostriecin,['pubchem:6436285'],,,430.13926907399986,C19H27O9P,163,68258,Streptomyces pulveraceus
mibig_json_2.0/BGC0000061.json,0,,,,C[C@H]1/C=C/C=C/C=C\C=C/C=C/C=C/C=C/[C@@H](C[C@@H]([C@@H]([C@H](CC(=O)C[C@H](C[C@H](C[C@H](CC(=O)CCCC(CC(=O)O[C@@H]1[C@@H](C)C[C@H](C)[C@H](CC(=O)C2=CC=C(C=C2)N)O)O)O)O)O)O)C(=O)O)O)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)O)N)O,"['FR-008I', '58591-23-4']",,levorin A3,['pubchem:118984420'],,,1110.5875639120002,C59H86N2O18,313,206662,Streptomyces sp. FR-008
mibig_json_2.0/BGC0000061.json,1,,,,C[C@@H]1[C@H]([C@@H]([C@@H](C(O1)OC\2CC3C(C(CC(O3)(CC(CC(CC(CC(=O)CCCC(=O)CC(=O)OC(C(/C=C/C=C/C=C/C=C/C=C/C=C/C=C2)C)C(C)CC(C)C(CC(=O)C4=CC=C(C=C4)N)O)O)O)O)O)O)C(=O)O)O)N)O,"['FR-008-III', 'CPD-13108', 'DAP001325', 'CID6474902', 'Candicidin, Antibiotic for Culture Media Use Only', 'W-108206', '(4E,6E,8E,10E,12E,14E,16E)-3-[(3S,4S,5S,6R)-4-amino-3,5-dihydroxy-6-methyl-tetrahydropyran-2-yl]oxy-19-[6-(4-aminophenyl)-4-hydroxy-1,3-dimethyl-6-oxo-hexyl]-29,31,33,35,37-pentahydroxy-18-methyl-21,23,27-trioxo-20,39-dioxabicyclo[33.3.1]nonatriaconta-4,6,8,10,12,14,16-heptaene-38-carboxylic acid']",,C06690,['pubchem:11953885'],,,1108.5719138480001,C59H84N2O18,313,206662,Streptomyces sp. FR-008
mibig_json_2.0/BGC0000061.json,2,,,,C[C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)OC/2CC3C(C(CC(O3)(CC(CC(CC(CC(=O)CCCC(=O)CC(=O)OC(C(/C=C\C=C/C=C\C=C/C=C\C=C/C=C2)C)C(C)CC(C)C(CC(=O)C4=CC=C(C=C4)N)O)O)O)O)O)O)C(=O)O)O)N)O,,,FR-008-III,['pubchem:101492346'],,,1108.5719138480001,C59H84N2O18,313,206662,Streptomyces sp. FR-008
mibig_json_2.0/BGC0000061.json,3,,,,C[C@@H]1[C@H]([C@@H]([C@@H](C(O1)OC2CC3C(C(CC(O3)(CC(CC(CC(CC(=O)CCCC(=O)CC(=O)OC(C(C=CC=CC=CC=CC=CC=CC=C2)C)C(C)CC(C)C(CC(=O)C4=CC=C(C=C4)N)O)O)O)O)O)O)C(=O)O)O)N)O,"['FR-008-III', 'AC1L9AML', '3-[(3S,4S,5S,6R)-4-amino-3,5-dihydroxy-6-methyloxan-2-yl]oxy-19-[7-(4-aminophenyl)-5-hydroxy-4-methyl-7-oxoheptan-2-yl]-29,31,33,35,37-pentahydroxy-18-methyl-21,23,27-trioxo-20,39-dioxabicyclo[33.3.1]nonatriaconta-4,6,8,10,12,14,16-heptaene-38-carboxylic acid']",,candicidin A,['pubchem:441142'],,,1108.5719138480001,C59H84N2O18,313,206662,Streptomyces sp. FR-008
mibig_json_2.0/BGC0000061.json,4,,,,C[C@H]1/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@@H](C[C@@H]([C@@H]([C@H](CC(=O)CCC[C@H](CCCC(=O)CC(CC(=O)CC(=O)O[C@@H]1[C@@H](C)C[C@H](C)[C@H](CC(=O)C2=CC=C(C=C2)N)O)O)O)O)C(=O)O)O)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)O)N)O,"['AP5PEF5W7U', 'FR 008IV', 'FR-008IV', 'Candicidin D, 9,13-dideoxy-5-hydroxy-', '879558-52-8', 'UNII-48N2IYJ202 component VQDWZFHLSMGXRI-WIQWGLCJSA-N']",,UNII-AP5PEF5W7U,['pubchem:76965088'],,,1092.5769992280002,C59H84N2O17,313,206662,Streptomyces sp. FR-008
mibig_json_2.0/BGC0000062.json,0,,,,CCCC[C@@H](C)[C@@H](OC(=O)C[C@H](CC(O)=O)C(O)=O)[C@H](C[C@@H](C)C[C@H](O)CCCC[C@@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@H](CC(O)=O)C(O)=O,,,fumonisin B1,['npatlas:12054'],,,721.3884701880002,C34H59NO15,1646,117187,Fusarium verticillioides
mibig_json_2.0/BGC0000063.json,0,,,,CCCCC(C)C(C(CC(C)CC(CCCCC(CC(C(C)N)O)O)O)OC(=O)CC(CC(=O)O)C(=O)O)OC(=O)CC(CC(=O)O)C(=O)O,,,fumonisin,['pubchem:3431'],,,721.3884701879999,C34H59NO15,1710,5507,Fusarium oxysporum
mibig_json_2.0/BGC0000064.json,0,,,,C/C=C(/C)\C=C(/C)\C=C(/C)\C=C\C=C(/C)\C(=O)[C@@]12[C@@H](O1)[C@](NC2=O)(CCO)O,,,fusarin,['pubchem:15942871'],,,387.20457302799997,C22H29NO5,1029,117187,Fusarium verticillioides
mibig_json_2.0/BGC0000065.json,0,,,,CC[C@@H]1OC(=O)[C@H](C)C(=O)[C@](O)(CO)C\C(OC)=C\[C@@H](C)CC(=C)\C=C1/C,,,rustmicin,['npatlas:17893'],,,380.219888744,C21H32O6,1359,33898,Streptomyces galbus
mibig_json_2.0/BGC0000066.json,0,,,,CO[C@H]1C[C@H](C)CC2=C(OC)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](CC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O,,,geldanamycin,"['npatlas:19914', 'pubchem:5288382']",,,558.294116304,C30H42N2O8,516,1912,Streptomyces hygroscopicus
mibig_json_2.0/BGC0000067.json,0,,,,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)OC)/C)OC)OC(=O)N)\C)C)O)OC,,,geldanamycin,['pubchem:5288382'],,,560.2733808599999,C29H40N2O9,919,285527,Streptomyces hygroscopicus subsp. duamyceticus
mibig_json_2.0/BGC0000068.json,0,,,,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)OC)/C)OC)OC(=O)N)\C)C)O)OC,,,geldanamycin,['pubchem:5288382'],,,560.2733808599999,C29H40N2O9,1150,1912,Streptomyces hygroscopicus
mibig_json_2.0/BGC0000069.json,0,,,,CO[C@@H]([C@H](C)[C@@H](O)CC(O)=O)C(C)(C)C(=O)[C@@H](C)C[C@H](C)[C@H](O)[C@@]1(C)O[C@@H]1[C@@H](C)C=C(C)C,,,gephyronic acid,['npatlas:1724'],,,470.32435381199997,C26H46O7,1245,1406225,Archangium violaceum Cb vi76
mibig_json_2.0/BGC0000070.json,0,,"['Antifungal', 'Cytotoxic']",,COC1=CC(OC)=C(Cl)C2=C1C(=O)C1(O2)[C@H](C)CC(=O)C=C1OC,"['fulvicin', 'grisactin', 'grisovin', 'griseofulvinum', 'spirofulvin']",[{'target': 'microtubule protein'}],griseofulvin,"['npatlas:2483', 'pubchem:441140']",,,352.071365944,C17H17ClO6,498,36650,Penicillium aethiopicum
mibig_json_2.0/BGC0000070.json,1,,,,COC1=CC(OC)=C2C(OC3(C(C)CC(=O)C=C3OC)C2=O)=C1,,,epidechlorogriseofulvin,['npatlas:19749'],,,318.110338296,C17H18O6,498,36650,Penicillium aethiopicum
mibig_json_2.0/BGC0000070.json,2,,['antioxidant'],,CC1=CC(=CC2=C1C(=O)C3=C(C=C(C=C3O2)O)O)O,,,norlichexanthone,['pubchem:5281657'],,,258.05282342000004,C14H10O5,498,36650,Penicillium aethiopicum
mibig_json_2.0/BGC0000070.json,3,,,,CC1=CC(=O)C=C([C@]12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC,['amudene'],,dehydrogriseofulvin,['pubchem:3082005'],,,350.05571588,C17H15ClO6,498,36650,Penicillium aethiopicum
mibig_json_2.0/BGC0000070.json,4,,,,C[C@@H]1CC(=O)C=C([C@]12C(=O)C3=C(O2)C(=C(C=C3O)OC)Cl)OC,,,4-desmethylgriseofulvin,['pubchem:44565921'],,,338.05571588000004,C16H15ClO6,498,36650,Penicillium aethiopicum
mibig_json_2.0/BGC0000070.json,5,,,,CC1=CC(=CC2=C1C(=O)C3=C(O2)C(=C(C=C3O)OC)C)O,,,griseoxanthone B,['pubchem:5359037'],,,286.084123548,C16H14O5,498,36650,Penicillium aethiopicum
mibig_json_2.0/BGC0000072.json,0,,['Antibacterial'],,CC=C(C)C1CC=C(C)C(OC2OC(CO)C(O)C2O)C(OC(=O)CC(C)C)C(=O)CC(O)C(C)C(=O)O1,,,gulmirecin A,['npatlas:955'],,,542.2727121639998,C27H42O11,1044,394095,Pyxidicoccus fallax
mibig_json_2.0/BGC0000073.json,0,,,,CCC(O)C(C)C(O)CC(O)C(O)\C=C(/C)CC(C)C1CC(O)C(C)\C=C\C=C\CC(C)C(=O)CC2CCC(C)C(O)(C\C=C(\C)/C=C(C)/C(O)C(=O)\C=C(C)\C(=O)O1)O2,,,halstoctacosanolide A,['npatlas:16676'],,,844.5336778720001,C48H76O12,1349,1944,Streptomyces halstedii
mibig_json_2.0/BGC0000074.json,0,,,,CO[C@H]1C[C@H](C)[C@@H](OC)C2=CC(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1OC)C2=O,,,herbimycin A,['npatlas:3301'],,,574.289030924,C30H42N2O9,1657,1912,Streptomyces hygroscopicus
mibig_json_2.0/BGC0000075.json,0,,,,CCC1CCC(=O)C2=C(O)C(C)=CC3=C2C(=O)C=C(NC(=O)C\C=C(C)\C(=O)O[C@@H](C)[C@@H](O)\C=C\1)C3=O,,,hygrocin A,"['npatlas:4945', 'pubchem:5326374']",,,509.2049669519999,C28H31NO8,1691,1245024,Streptomyces sp. LZ35
mibig_json_2.0/BGC0000075.json,1,,,,CCC1CCC(=O)C2=C(O)C(C)=CC3=C2C(=O)C2=C(NC(=O)C=C[C@]2(C)C(=O)O[C@@H](C)[C@@H](O)\C=C\1)C3=O,,,hygrocin B,"['npatlas:11351', 'pubchem:5326384']",,,507.1893168879999,C28H29NO8,1691,1245024,Streptomyces sp. LZ35
mibig_json_2.0/BGC0000076.json,0,,,,CC1C/C=C\C(=O)C2C(O2)CC([C@H](C3=CC(=CC(=C3C(=O)O1)O)OC)O)O,,,hypothemycin,['pubchem:6474405'],,,378.13146766399984,C19H22O8,152,193393,Hypomyces subiculosus
mibig_json_2.0/BGC0000077.json,0,,,,CC1C/C=C\C(=O)C2C(O2)CC([C@H](C3=CC(=CC(=C3C(=O)O1)O)OC)O)O,,,hypothemycin,['pubchem:6474405'],,,378.13146766399984,C19H22O8,326,193393,Hypomyces subiculosus
mibig_json_2.0/BGC0000078.json,0,,,,CN[C@H]1CC[C@H](O[C@@H]2CO[C@@H](O[C@H]3\C=C/C=C/C(/C)=C/C=C/C(/C)=C/C[C@H](C)NC(=O)\C(OC)=C\C(\C)=C\C=C\C=C\[C@@]3(C)O)[C@H](NC)[C@H]2O)O[C@@H]1C,,,incednine,['npatlas:14992'],,,737.4615159760001,C42H63N3O8,1538,1265536,Streptomyces sp. ML694-90F3
mibig_json_2.0/BGC0000079.json,0,,,,CC[C@H]1CC[C@@H]2[C@@H]1C=C[C@H]([C@H]2C(=O)C3=CC=CN3)/C=C/C=C(\CC)/[C@H]4[C@H](CC[C@@H](O4)[C@@H](C)C(=O)O)C,,,X-14547,['pubchem:10345604'],,,493.31920885599993,C31H43NO4,1815,1890,Streptomyces antibioticus
mibig_json_2.0/BGC0000080.json,0,,,,CC[C@H]1O[C@H](CC=C1C)C(\C)=C\[C@H](C)\C=C\[C@H]1CC(OC)=C(CO)C(=O)O1,,,jerangolid A,"['npatlas:2932', 'pubchem:10762085', 'chemspider:8937404']",,,376.2249741239999,C22H32O5,1827,56,Sorangium cellulosum
mibig_json_2.0/BGC0000080.json,1,,,,CC[C@@H]1C(=CC[C@@H](O1)/C(=C/[C@H](C)/C=C/[C@H]2CC(=C(C(=O)O2)C)OC)/C)C,,,jerangolid D,['chemspider:17273836'],,,360.23005950399994,C22H32O4,1827,56,Sorangium cellulosum
mibig_json_2.0/BGC0000081.json,0,,"['Antibacterial', 'Cytotoxic']",[{'moiety': 'beta-azatyrosine'}],CC1C(C(CC(O1)OC\2COC(=O)C(CC3=NC(=C(C=C3)OC4C=C5C#C/C2=C\C#CC6C5(C4OC7CC(C(C(O7)C)O)(C)O)O6)Cl)NC(=O)C8=C(C=C9C=C(C(=C(C9=C8)OC)OC)OC(C)C)O)O)N(C)C,,[{'target': 'DNA'}],kedarcidin,['pubchem:6477354'],,,1029.3662105200003,C53H60ClN3O16,1519,756733,Streptoalloteichus sp. ATCC 53650
mibig_json_2.0/BGC0000082.json,0,,,,C[C@H]1C[C@@H]([C@@H]([C@@H]2[C@@H]1[C@]3([C@@H](C=C2)/C(=C\C[C@@H](/C(=C/[C@@H]4C=C([C@@H](C[C@@]45C(=O)C(=C(O5)O)C3=O)C)CO)/C)O[C@H]6C[C@]([C@H]([C@H](O6)C)NC(=O)OC)(C)[N+](=O)[O-])/C)C)O[C@H]7C[C@H]([C@H]([C@@H](O7)C)O)O[C@H]8C[C@H]([C@H]([C@@H](O8)C)O[C@@H]9C[C@H]([C@H]([C@@H](O9)C)OC)O)O[C@H]1C[C@H]([C@H]([C@@H](O1)C)O)O)C,,,kijanimicin,['pubchem:24839883'],,,1316.6666020799998,C67H100N2O24,436,46161,Actinomadura kijaniata
mibig_json_2.0/BGC0000083.json,0,,"['Antifungal', 'Cytotoxic', 'Inhibitor']",,C[C@@H](\C=C(/C)C1OC(=O)\C=C\CC\C=C\C=C/[C@@H]1C)C(=O)C[C@H](O)CC1CC(=O)NC(=O)C1,['ltm'],[{'target': 'ribosome'}],lactimidomycin,"['npatlas:10776', 'pubchem:11669726']",,,457.24643783999994,C26H35NO6,47,221586,Streptomyces amphibiosporus
mibig_json_2.0/BGC0000083.json,1,,,,C[C@@H](\C=C(/C)[C@@H]1OC(=O)\C=C\CC\C=C\CC[C@@H]1C)C(=O)C[C@H](O)CC1CC(=O)NC(=O)C1,,,"8,9-dihydrolactimidomycin",['npatlas:8448'],,,459.26208790399994,C26H37NO6,47,221586,Streptomyces amphibiosporus
mibig_json_2.0/BGC0000083.json,2,,,,C[C@@H](\C=C(/C)[C@@H]1OC(=O)\C=C\CC\C=C\[C@@H](O)C[C@@H]1C)C(=O)C[C@H](O)CC1CC(=O)NC(=O)C1,,,"8-hydroxy-8,9-dihydrolactidomycin",['npatlas:7411'],,,475.2570025239999,C26H37NO7,47,221586,Streptomyces amphibiosporus
mibig_json_2.0/BGC0000083.json,3,,,,C[C@@H](\C=C(/C)[C@@H]1OC(=O)\C=C\CC\C=C\C[C@@H](O)[C@@H]1C)C(=O)C[C@H](O)CC1CC(=O)NC(=O)C1,,,17-hydroxy-8-desmethoxy-isomigrastatin,['npatlas:13831'],,,475.2570025239999,C26H37NO7,47,221586,Streptomyces amphibiosporus
mibig_json_2.0/BGC0000084.json,0,,,,CCC(=O)OC(C(C)C1OC2(CCC(C)(O2)C2CCC(C)(O2)C2OC(CC2C)C2OC(O)(CO)C(C)CC2C)CC(O)C1C)C(C)C(O)=O,,,laidlomycin,"['npatlas:16744', 'pubchem:91790']",,,698.4241274240001,C37H62O12,803,272618,Streptomyces sp. CS684
mibig_json_2.0/BGC0000085.json,0,,,,[H][C@@]1(OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@H](OC(C)=O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](OC)[C@H]2O)[C@@H](C)C[C@](C)(O)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@H]1C)[C@@H](C)[C@H](C)O,,,lankamycin,"['npatlas:8120', 'pubchem:122781']",,,832.482036224,C42H72O16,634,1928,Streptomyces rochei
mibig_json_2.0/BGC0000086.json,0,,,,CCC(C1C(CC(O1)(CC)C2CCC(C(O2)C)(CC)O)C)C(=O)C(C)C(C(C)CCC3=C(C(=C(C=C3)C)O)C(=O)[O-])O.[Na+],,,lasalocid,['pubchem:2724110'],,,612.3638129359999,C34H53NaO8,1239,324833,Streptomyces lasaliensis
mibig_json_2.0/BGC0000087.json,0,,,,CCC(C1C(CC(O1)(CC)C2CCC(C(O2)C)(CC)O)C)C(=O)C(C)C(C(C)CCC3=C(C(=C(C=C3)C)O)C(=O)[O-])O.[Na+],,,lasalocid,['pubchem:2724110'],,,612.3638129359999,C34H53NaO8,1143,324833,Streptomyces lasaliensis
mibig_json_2.0/BGC0000088.json,0,,,,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@H](C)CC,,,monacolin K,['npatlas:9354'],,,404.2562742519999,C24H36O5,920,33178,Aspergillus terreus
mibig_json_2.0/BGC0000090.json,0,,,,CO[C@H]1C[C@H](C)[C@@H](OC)C2=CC(=O)C=C(NC(=O)\C(C)=C\C=C/[C@@H](C)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1OC)C2=O,,,macbecin,['npatlas:19946'],,,558.294116304,C30H42N2O8,1227,103721,Actinosynnema pretiosum subsp. pretiosum
mibig_json_2.0/BGC0000090.json,1,,"['Cytotoxic', 'Anticancer agent']",,COC1CC(C)C(OC)C2=C(O)C(NC(=O)\C(C)=C/C=C\C(C)C(OC(N)=O)\C(C)=C/C(C)C1OC)=CC(O)=C2,,[{'target': 'Hsp90'}],macbecin II,"['npatlas:7469', 'pubchem:6438438']","['NMR', 'Mass spectrometry']",,560.3097663679999,C30H44N2O8,1227,103721,Actinosynnema pretiosum subsp. pretiosum
mibig_json_2.0/BGC0000091.json,0,,,,[H][C@]12C[C@H](C)O[C@]3(N=C(C[C@H]3OC)C3=CC=CN3)[C@]1([H])C1=CC=C(CCCCCCC2)N1,,,marineosin A,['npatlas:13913'],,,409.27292736000004,C25H35N3O2,1165,483421,Streptomyces sp. CNQ-617
mibig_json_2.0/BGC0000091.json,1,,,,COC1CC(=NC11OC(C)CC2CCCCCCCC3=CC=C(N3)C12)C1=CC=CN1,,,marineosin B,['npatlas:12274'],,,409.2729273600001,C25H35N3O2,1165,483421,Streptomyces sp. CNQ-617
mibig_json_2.0/BGC0000092.json,0,,,,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)O)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O[C@H]4C[C@H]([C@H]([C@@H](O4)C)O)N(C)C)C)C)O)(C)O,,,megalomicin A,['pubchem:31864'],,,876.55586986,C44H80N2O15,816,136926,Micromonospora megalomicea subsp. nigra
mibig_json_2.0/BGC0000092.json,1,,,,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)OC(=O)C)(C)O)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O[C@H]4C[C@H]([C@H]([C@@H](O4)C)O)N(C)C)C)C)O)(C)O,,,megalomicin B,['pubchem:443561'],,,918.5664345440001,C46H82N2O16,816,136926,Micromonospora megalomicea subsp. nigra
mibig_json_2.0/BGC0000092.json,2,,,,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)OC(=O)C)(C)OC(=O)C)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O[C@H]4C[C@H]([C@H]([C@@H](O4)C)O)N(C)C)C)C)O)(C)O,,,megalomicin C1,['pubchem:443562'],,,960.576999228,C48H84N2O17,816,136926,Micromonospora megalomicea subsp. nigra
mibig_json_2.0/BGC0000092.json,3,,,,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)OC(=O)CC)(C)OC(=O)C)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O[C@H]4C[C@H]([C@H]([C@@H](O4)C)O)N(C)C)C)C)O)(C)O,,,megalomicin C2,['pubchem:443563'],,,974.592649292,C49H86N2O17,816,136926,Micromonospora megalomicea subsp. nigra
mibig_json_2.0/BGC0000093.json,0,,,,C[C@H]1CC[C@]2(C[C@@H]3C[C@H](O2)C/C=C(\C[C@H](/C=C\CC4COC5[C@@H]4[C@@H](C=C([C@H]5O)COC(=O)C=C(C)C)C(=O)O3)C)/C)OC1C,,,meilingmycin,['pubchem:101260926'],,,612.3662186239999,C36H52O8,614,204925,Streptomyces nanchangensis
mibig_json_2.0/BGC0000094.json,0,,['Antibacterial'],,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@H](C)C[C@@H](C)C(=O)\C=C\[C@]1(C)O,['pikromycin'],,methymycin,['npatlas:1238'],,,469.30395271599997,C25H43NO7,457,54571,Streptomyces venezuelae
mibig_json_2.0/BGC0000096.json,0,,,,CCC(=O)O[C@@H]1[C@H](O[C@H](C[C@@]1(C)O)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2N(C)C)O)OC3C(CC(C(/C=C\C=C\CC(OC(=O)CC(C3OC)OC(=O)CC)C)O)C)CC=O)C)C,,,midecamycin,['pubchem:6436158'],,,813.4510704440002,C41H67NO15,1807,1949,Streptomyces mycarofaciens
mibig_json_2.0/BGC0000097.json,0,,"['Antibacterial', 'Antifungal']",,CCC/C=C/C=C/CC1C/C=C/C=C(/C=C/C=C/C(C(/C=C(/C=C/C=C/C(=O)N1)\C)O)O)\C,,,ML-449,['pubchem:102169033'],,,449.29299410799996,C29H39NO3,1530,639006,Streptomyces sp. MP39-85
mibig_json_2.0/BGC0000098.json,0,,,,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@H](C)CC,,,monacolin K,"['npatlas:9354', 'pubchem:129467']",,,404.2562742519999,C24H36O5,329,89488,Monascus pilosus
mibig_json_2.0/BGC0000099.json,0,,,,CCCCCCCC(=O)C1=C2C=C3C=C(OC=C3C(=O)[C@@]2(OC1=O)C)/C=C/C,,,monascorubrin,['pubchem:12118084'],,,382.1780239319999,C23H26O5,155,37727,Talaromyces marneffei
mibig_json_2.0/BGC0000100.json,0,,,,CCC1(CCC(O1)C1(C)CCC2(CC(O)C(C)C(O2)C(C)C(OC)C(C)C(O)=O)O1)C1OC(CC1C)C1OC(O)(CO)C(C)CC1C,,,monensin,"['npatlas:10274', 'pubchem:4243']",,,670.4292128039999,C36H62O11,1280,1900,Streptomyces cinnamonensis
mibig_json_2.0/BGC0000101.json,0,,['Inhibitor'],,CC1=CC(=C2C(=C1)C(=O)C3=CC(=CC(=C3C2=O)O)O)O,"['frangula emodin', 'emodol', 'rheum emodin', 'schuttgelb']",[{'target': 'STAT3'}],emodin,['pubchem:3220'],,,270.05282342,C15H10O5,1118,227321,Aspergillus nidulans FGSC A4
mibig_json_2.0/BGC0000101.json,1,,,,CC1=CC(C(O)=O)=C(C(=O)C2=C(O)C=CC=C2O)C(O)=C1,,,monodictyphenone,"['npatlas:16280', 'pubchem:16114922']",,,288.063388104,C15H12O6,1118,227321,Aspergillus nidulans FGSC A4
mibig_json_2.0/BGC0000101.json,2,,['Inhibitor'],,CC(C)=CCC1=CC=C(O)C2=C1OC1=C(C2=O)C2=C(OC[C@H]([C@@H]2O)C(C)=C)C(C)=C1,,[{'target': 'calmodulin'}],shamixanthone,"['npatlas:13991', 'pubchem:15596091']",,,406.178023932,C25H26O5,1118,227321,Aspergillus nidulans FGSC A4
mibig_json_2.0/BGC0000102.json,0,,,,CC[C@@H]1[C@]([C@@H]2[C@H](O2)/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H](/C=C/C(=O)O1)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)C)C)(CO[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)C)O)OC)OC)O,,,mycinamicin II,['pubchem:49787022'],,,727.4142910120001,C37H61NO13,765,28040,Micromonospora griseorubida
